OHSU3	87311483	
OHSU3	87311482	
OHSU3	87106874	
OHSU3	87283615	
OHSU3	87319826	
OHSU3	87070366	
OHSU3	87107337	
OHSU3	87099078	
OHSU3	87283601	
OHSU3	87210125	
OHSU3	87309374	
OHSU3	87320047	
OHSU4	87212280	
OHSU4	87153398	
OHSU4	87153396	
OHSU4	87153401	
OHSU4	87153399	
OHSU4	87127179	
OHSU4	87267666	
OHSU4	87123710	
OHSU4	87153395	
OHSU4	87292119	
OHSU4	87267667	
OHSU4	87167369	
OHSU4	87153397	
OHSU4	87113051	
OHSU4	87320778	
OHSU4	87301295	
OHSU4	87212275	
OHSU4	87206337	
OHSU4	87114789	
OHSU4	87260926	
OHSU4	87138589	
OHSU4	87222914	
OHSU4	87170682	
OHSU4	87266840	
OHSU4	87181747	
OHSU4	87267687	
OHSU4	87309024	
OHSU4	87267513	
OHSU4	87153424	
OHSU4	87316212	
OHSU4	87296089	
OHSU4	87273109	
OHSU4	87210296	
OHSU4	87130574	
OHSU4	87159162	
OHSU4	87102475	
OHSU4	87153356	
OHSU4	87124900	
OHSU4	87127169	
OHSU4	87190112	
OHSU4	87155854	
OHSU4	87085786	
OHSU4	87210828	
OHSU4	87082819	
OHSU4	87051243	
OHSU4	87184015	
OHSU4	87211324	
OHSU4	87178595	
OHSU4	87243899	
OHSU4	87111716	
OHSU5	87210457	
OHSU5	87316321	
OHSU5	87210456	
OHSU5	87086987	
OHSU5	87153566	
OHSU5	87139652	
OHSU5	87316322	
OHSU5	87139651	
OHSU5	87238778	
OHSU5	87097092	
OHSU5	87153640	
OHSU5	87139054	
OHSU5	87259251	
OHSU5	87316317	
OHSU5	87223633	
OHSU5	87210459	
OHSU5	87301251	
OHSU5	87243898	
OHSU5	87142917	
OHSU5	87051256	
OHSU5	87225363	
OHSU5	87202778	
OHSU5	87316318	
OHSU5	87201703	
OHSU5	87139646	
OHSU5	87318236	
OHSU5	87316167	
OHSU5	87139653	
OHSU5	87073240	
OHSU5	87199598	
OHSU5	87210454	
OHSU5	87186259	
OHSU5	87272780	
OHSU5	87113504	
OHSU5	87105352	
OHSU5	87243890	
OHSU5	87135004	
OHSU5	87130521	
OHSU5	87265157	
OHSU5	87312725	
OHSU5	87097517	
OHSU5	87113507	
OHSU5	87299569	
OHSU5	87210462	
OHSU5	87301237	
OHSU5	87059954	
OHSU5	87097091	
OHSU5	87118259	
OHSU5	87097544	
OHSU5	87316329	
OHSU6	87209912	
OHSU6	87129856	
OHSU6	87158465	
OHSU6	87243232	
OHSU6	87258802	
OHSU6	87058575	
OHSU6	87153459	
OHSU6	87132004	
OHSU6	87153457	
OHSU6	87266844	
OHSU6	87118918	
OHSU6	87175272	
OHSU6	87227450	
OHSU6	87312033	
OHSU6	87243790	
OHSU6	87098876	
OHSU6	87051260	
OHSU6	87129371	
OHSU6	87155673	
OHSU6	87130569	
OHSU6	87267730	
OHSU6	87324550	
OHSU6	87240911	
OHSU6	87314159	
OHSU6	87059024	
OHSU6	87325193	
OHSU6	87212420	
OHSU6	87061361	
OHSU6	87316244	
OHSU6	87182698	
OHSU6	87156855	
OHSU6	87084022	
OHSU6	87070390	
OHSU6	87325289	
OHSU6	87325464	
OHSU6	87126140	
OHSU6	87212693	
OHSU6	87102450	
OHSU6	87098987	
OHSU6	87087008	
OHSU6	87318486	
OHSU6	87275431	
OHSU6	87124615	
OHSU6	87153429	
OHSU6	87290575	
OHSU6	87295623	
OHSU6	87153425	
OHSU6	87077730	
OHSU6	87160319	
OHSU6	87185245	
OHSU7	87155656	
OHSU7	87103870	
OHSU7	87201770	
OHSU7	87081515	
OHSU7	87153184	
OHSU7	87284300	
OHSU7	87098077	
OHSU7	87126973	
OHSU7	87135156	
OHSU7	87140373	
OHSU7	87289434	
OHSU7	87267477	
OHSU7	87288732	
OHSU7	87087056	
OHSU7	87214043	
OHSU7	87153456	
OHSU7	87325041	
OHSU7	87105330	
OHSU7	87130583	
OHSU7	87081507	
OHSU7	87081787	
OHSU7	87325485	
OHSU7	87209941	
OHSU7	87132564	
OHSU7	87133029	
OHSU7	87253908	
OHSU7	87169866	
OHSU7	87230759	
OHSU7	87181787	
OHSU7	87325838	
OHSU7	87210925	
OHSU7	87145075	
OHSU7	87086009	
OHSU7	87195447	
OHSU7	87234780	
OHSU7	87209633	
OHSU7	87288724	
OHSU7	87316320	
OHSU7	87252689	
OHSU7	87097286	
OHSU7	87163251	
OHSU7	87120431	
OHSU7	87124675	
OHSU7	87124885	
OHSU7	87183614	
OHSU7	87239749	
OHSU7	87146093	
OHSU7	87126088	
OHSU7	87203475	
OHSU7	87191677	
OHSU8	87272084	
OHSU8	87210745	
OHSU8	87197273	
OHSU8	87228836	
OHSU8	87097411	
OHSU8	87324454	
OHSU8	87308992	
OHSU8	87214043	
OHSU8	87124913	
OHSU8	87181611	
OHSU8	87191714	
OHSU8	87125487	
OHSU8	87087049	
OHSU8	87102501	
OHSU8	87167099	
OHSU8	87252375	
OHSU8	87104951	
OHSU8	87210288	
OHSU8	87202912	
OHSU8	87312033	
OHSU8	87310430	
OHSU8	87170035	
OHSU8	87097281	
OHSU8	87124916	
OHSU8	87284306	
OHSU8	87292317	
OHSU8	87200436	
OHSU8	87126735	
OHSU8	87210023	
OHSU8	87111704	
OHSU8	87280691	
OHSU8	87200423	
OHSU8	87239580	
OHSU8	87290428	
OHSU8	87120428	
OHSU8	87104462	
OHSU8	87087050	
OHSU8	87076991	
OHSU8	87050494	
OHSU8	87117273	
OHSU8	87202924	
OHSU8	87320762	
OHSU8	87311923	
OHSU8	87254164	
OHSU8	87153292	
OHSU8	87268253	
OHSU8	87196560	
OHSU8	87153253	
OHSU8	87101492	
OHSU8	87153764	
OHSU9	87162582	
OHSU9	87304892	
OHSU9	87081532	
OHSU9	87118262	
OHSU9	87202885	
OHSU9	87282757	
OHSU9	87098963	
OHSU9	87240483	
OHSU9	87185844	
OHSU9	87052488	
OHSU9	87247423	
OHSU9	87080851	
OHSU9	87254467	
OHSU9	87099263	
OHSU9	87282182	
OHSU9	87211397	
OHSU9	87296135	
OHSU9	87169949	
OHSU9	87211337	
OHSU9	87300364	
OHSU9	87276643	
OHSU9	87147203	
OHSU9	87239130	
OHSU9	87247389	
OHSU9	87283585	
OHSU9	87304092	
OHSU9	87104972	
OHSU9	87300138	
OHSU9	87092451	
OHSU9	87114064	
OHSU9	87199049	
OHSU9	87263352	
OHSU9	87300424	
OHSU9	87267673	
OHSU9	87210364	
OHSU9	87097505	
OHSU9	87049094	
OHSU9	87138546	
OHSU9	87079253	
OHSU9	87124507	
OHSU9	87138933	
OHSU9	87054695	
OHSU9	87268887	
OHSU9	87276623	
OHSU9	87178698	
OHSU9	87169972	
OHSU9	87066019	
OHSU9	87153560	
OHSU9	87254496	
OHSU9	87262868	
OHSU10	87240570	
OHSU10	87069371	
OHSU10	87149355	
OHSU10	87269473	
OHSU10	87139867	
OHSU10	87155642	
OHSU10	87274019	
OHSU10	87097363	
OHSU10	87062900	
OHSU10	87104486	
OHSU10	87210251	
OHSU10	87234566	
OHSU10	87210250	
OHSU10	87069373	
OHSU10	87240773	
OHSU10	87238693	
OHSU10	87211473	
OHSU10	87146820	
OHSU10	87234557	
OHSU10	87098725	
OHSU10	87069374	
OHSU10	87302175	
OHSU10	87263585	
OHSU10	87153232	
OHSU10	87114109	
OHSU10	87254595	
OHSU10	87058542	
OHSU10	87155693	
OHSU10	87157004	
OHSU10	87316221	
OHSU10	87288333	
OHSU10	87138859	
OHSU10	87319839	
OHSU10	87100681	
OHSU10	87084905	
OHSU10	87069376	
OHSU10	87058545	
OHSU10	87325315	
OHSU10	87153449	
OHSU10	87211908	
OHSU10	87183417	
OHSU10	87211915	
OHSU10	87153451	
OHSU10	87299278	
OHSU10	87181738	
OHSU10	87073190	
OHSU10	87074778	
OHSU10	87238552	
OHSU10	87314411	
OHSU10	87171382	
OHSU11	87301251	
OHSU11	87143072	
OHSU11	87225112	
OHSU11	87145431	
OHSU11	87301295	
OHSU11	87225120	
OHSU11	87084801	
OHSU11	87293527	
OHSU11	87189722	
OHSU11	87243927	
OHSU11	87318572	
OHSU11	87261478	
OHSU11	87092971	
OHSU11	87230331	
OHSU11	87062585	
OHSU11	87111692	
OHSU11	87142917	
OHSU11	87243935	
OHSU11	87094384	
OHSU11	87301233	
OHSU11	87051245	
OHSU11	87243171	
OHSU11	87301232	
OHSU11	87305379	
OHSU11	87102493	
OHSU11	87102456	
OHSU11	87176422	
OHSU11	87186129	
OHSU11	87111698	
OHSU11	87123710	
OHSU11	87127175	
OHSU11	87130532	
OHSU11	87197455	
OHSU11	87243943	
OHSU11	87102497	
OHSU11	87215532	
OHSU11	87223633	
OHSU11	87130584	
OHSU11	87243874	
OHSU11	87102508	
OHSU11	87295864	
OHSU11	87130573	
OHSU11	87253258	
OHSU11	87197456	
OHSU11	87099267	
OHSU11	87153400	
OHSU11	87320019	
OHSU11	87286004	
OHSU11	87256655	
OHSU11	87140213	
OHSU12	87169943	
OHSU12	87210263	
OHSU12	87085858	
OHSU12	87249110	
OHSU12	87132462	
OHSU12	87313828	
OHSU12	87212268	
OHSU12	87267601	
OHSU12	87240552	
OHSU12	87181726	
OHSU12	87103796	
OHSU12	87155643	
OHSU12	87128419	
OHSU12	87304908	
OHSU12	87124453	
OHSU12	87058514	
OHSU12	87084613	
OHSU12	87057974	
OHSU12	87254671	
OHSU12	87073427	
OHSU12	87188213	
OHSU12	87062026	
OHSU12	87124474	
OHSU12	87116944	
OHSU12	87181725	
OHSU12	87296067	
OHSU12	87146099	
OHSU12	87238669	
OHSU12	87325288	
OHSU12	87316211	
OHSU12	87113144	
OHSU12	87153069	
OHSU12	87131523	
OHSU12	87297607	
OHSU12	87195882	
OHSU12	87153415	
OHSU12	87160218	
OHSU12	87052477	
OHSU12	87230585	
OHSU12	87094393	
OHSU12	87267513	
OHSU12	87073855	
OHSU12	87315246	
OHSU12	87138313	
OHSU12	87105302	
OHSU12	87215518	
OHSU12	87109991	
OHSU12	87097404	
OHSU12	87154148	
OHSU12	87296009	
OHSU13	87281174	
OHSU13	87167363	
OHSU13	87299600	
OHSU13	87110258	
OHSU13	87202880	
OHSU13	87214525	
OHSU13	87243283	
OHSU13	87269286	
OHSU13	87138394	
OHSU13	87225949	
OHSU13	87224527	
OHSU13	87186171	
OHSU13	87077843	
OHSU13	87099080	
OHSU13	87311937	
OHSU13	87223175	
OHSU13	87144448	
OHSU13	87240559	
OHSU13	87287097	
OHSU13	87195883	
OHSU13	87127653	
OHSU13	87235560	
OHSU13	87109778	
OHSU13	87297609	
OHSU13	87214542	
OHSU13	87226452	
OHSU13	87300139	
OHSU13	87259696	
OHSU13	87099519	
OHSU13	87158479	
OHSU13	87111122	
OHSU13	87090204	
OHSU13	87323055	
OHSU13	87157534	
OHSU13	87270268	
OHSU13	87317612	
OHSU13	87242933	
OHSU13	87311450	
OHSU13	87175254	
OHSU13	87275456	
OHSU13	87280798	
OHSU13	87092253	
OHSU13	87325802	
OHSU13	87263417	
OHSU13	87058102	
OHSU13	87230058	
OHSU13	87308833	
OHSU13	87230075	
OHSU13	87139671	
OHSU13	87209547	
OHSU14	87316176	
OHSU14	87181781	
OHSU14	87210388	
OHSU14	87102474	
OHSU14	87065530	
OHSU14	87239713	
OHSU14	87060684	
OHSU14	87079254	
OHSU14	87261426	
OHSU14	87242923	
OHSU14	87159841	
OHSU14	87097519	
OHSU14	87212421	
OHSU14	87210117	
OHSU14	87213900	
OHSU14	87323729	
OHSU14	87140568	
OHSU14	87153248	
OHSU14	87071348	
OHSU14	87155700	
OHSU14	87212427	
OHSU14	87210356	
OHSU14	87129360	
OHSU14	87188152	
OHSU14	87253259	
OHSU14	87126144	
OHSU14	87169464	
OHSU14	87185811	
OHSU14	87283593	
OHSU14	87194459	
OHSU14	87191127	
OHSU14	87076964	
OHSU14	87145409	
OHSU14	87155198	
OHSU14	87097525	
OHSU14	87166815	
OHSU14	87210387	
OHSU14	87116837	
OHSU14	87086352	
OHSU14	87210524	
OHSU14	87197447	
OHSU14	87283590	
OHSU14	87230756	
OHSU14	87300130	
OHSU14	87287660	
OHSU14	87149340	
OHSU14	87066402	
OHSU14	87116812	
OHSU14	87297047	
OHSU14	87281228	
OHSU15	87282184	
OHSU15	87202274	
OHSU15	87288564	
OHSU15	87254055	
OHSU15	87288565	
OHSU15	87065558	
OHSU15	87070096	
OHSU15	87310301	
OHSU15	87188535	
OHSU15	87066399	
OHSU15	87127339	
OHSU15	87145769	
OHSU15	87243960	
OHSU15	87288541	
OHSU15	87288554	
OHSU15	87145773	
OHSU15	87203105	
OHSU15	87106869	
OHSU15	87117204	
OHSU15	87058647	
OHSU15	87184002	
OHSU15	87126114	
OHSU15	87288543	
OHSU15	87166158	
OHSU15	87318105	
OHSU15	87207424	
OHSU15	87160343	
OHSU15	87143234	
OHSU15	87292385	
OHSU15	87145774	
OHSU15	87288567	
OHSU15	87066400	
OHSU15	87143231	
OHSU15	87267126	
OHSU15	87219726	
OHSU15	87230435	
OHSU15	87073968	
OHSU15	87203104	
OHSU15	87234642	
OHSU15	87230436	
OHSU15	87098128	
OHSU15	87253368	
OHSU15	87143240	
OHSU15	87305600	
OHSU15	87145776	
OHSU15	87053528	
OHSU15	87323675	
OHSU15	87194974	
OHSU15	87145787	
OHSU15	87234623	
OHSU16	87284248	
OHSU16	87284201	
OHSU16	87235548	
OHSU16	87178658	
OHSU16	87075161	
OHSU16	87154515	
OHSU16	87077299	
OHSU16	87149558	
OHSU16	87325596	
OHSU16	87070022	
OHSU16	87264626	
OHSU16	87074725	
OHSU16	87325736	
OHSU16	87065523	
OHSU16	87264611	
OHSU16	87214907	
OHSU16	87121304	
OHSU16	87121324	
OHSU16	87197588	
OHSU16	87316434	
OHSU16	87060061	
OHSU16	87320471	
OHSU16	87170007	
OHSU16	87182511	
OHSU16	87155943	
OHSU16	87154509	
OHSU16	87264035	
OHSU16	87126112	
OHSU16	87121303	
OHSU16	87086948	
OHSU16	87239501	
OHSU16	87240767	
OHSU16	87226497	
OHSU16	87209635	
OHSU16	87202273	
OHSU16	87199049	
OHSU16	87320463	
OHSU16	87121277	
OHSU16	87202249	
OHSU16	87141429	
OHSU16	87061271	
OHSU16	87073980	
OHSU16	87212524	
OHSU16	87096566	
OHSU16	87240769	
OHSU16	87184006	
OHSU16	87311967	
OHSU16	87307402	
OHSU16	87197589	
OHSU16	87272364	
OHSU17	87238692	
OHSU17	87148023	
OHSU17	87283621	
OHSU17	87141017	
OHSU17	87193219	
OHSU17	87161006	
OHSU17	87132432	
OHSU17	87282186	
OHSU17	87132552	
OHSU17	87217593	
OHSU17	87052833	
OHSU17	87132437	
OHSU17	87200143	
OHSU17	87146134	
OHSU17	87100868	
OHSU17	87210440	
OHSU17	87101523	
OHSU17	87296227	
OHSU17	87132457	
OHSU17	87324474	
OHSU17	87079789	
OHSU17	87099327	
OHSU17	87127419	
OHSU17	87149566	
OHSU17	87324470	
OHSU17	87303094	
OHSU17	87154720	
OHSU17	87267925	
OHSU17	87230717	
OHSU17	87234547	
OHSU17	87297000	
OHSU17	87303193	
OHSU17	87113122	
OHSU17	87272720	
OHSU17	87058105	
OHSU17	87126070	
OHSU17	87096942	
OHSU17	87110529	
OHSU17	87203193	
OHSU17	87314160	
OHSU17	87154722	
OHSU17	87132560	
OHSU17	87252427	
OHSU17	87094599	
OHSU17	87114512	
OHSU17	87060337	
OHSU17	87250097	
OHSU17	87154718	
OHSU17	87124229	
OHSU17	87194432	
OHSU18	87142919	
OHSU18	87318488	
OHSU18	87070035	
OHSU18	87098930	
OHSU18	87219721	
OHSU18	87267137	
OHSU18	87243885	
OHSU18	87124612	
OHSU18	87077380	
OHSU18	87318629	
OHSU18	87318478	
OHSU18	87107363	
OHSU18	87163605	
OHSU18	87159151	
OHSU18	87176402	
OHSU18	87323163	
OHSU18	87192483	
OHSU18	87124737	
OHSU18	87192467	
OHSU18	87163931	
OHSU18	87147889	
OHSU18	87187066	
OHSU18	87114053	
OHSU18	87118261	
OHSU18	87305368	
OHSU18	87129370	
OHSU18	87068366	
OHSU18	87102451	
OHSU18	87272354	
OHSU18	87273108	
OHSU18	87087701	
OHSU18	87305394	
OHSU18	87277985	
OHSU18	87277245	
OHSU18	87148016	
OHSU18	87168575	
OHSU18	87163927	
OHSU18	87213498	
OHSU18	87314094	
OHSU18	87322834	
OHSU18	87238847	
OHSU18	87127374	
OHSU18	87097192	
OHSU18	87243896	
OHSU18	87301261	
OHSU18	87077835	
OHSU18	87183933	
OHSU18	87077807	
OHSU18	87215514	
OHSU18	87073267	
OHSU19	87288562	
OHSU19	87296483	
OHSU19	87163539	
OHSU19	87237896	
OHSU19	87174332	
OHSU19	87091168	
OHSU19	87091163	
OHSU19	87062905	
OHSU19	87225399	
OHSU19	87066513	
OHSU19	87179527	
OHSU19	87309359	
OHSU19	87168581	
OHSU19	87287672	
OHSU19	87073375	
OHSU19	87138596	
OHSU19	87155420	
OHSU19	87058495	
OHSU19	87223859	
OHSU19	87196145	
OHSU19	87230589	
OHSU19	87167127	
OHSU19	87158498	
OHSU19	87117030	
OHSU19	87198792	
OHSU19	87273104	
OHSU19	87273868	
OHSU19	87292326	
OHSU19	87241840	
OHSU19	87145602	
OHSU19	87261858	
OHSU19	87130520	
OHSU19	87212689	
OHSU19	87079248	
OHSU19	87098878	
OHSU19	87302553	
OHSU19	87210031	
OHSU19	87230363	
OHSU19	87256647	
OHSU19	87303519	
OHSU19	87052593	
OHSU19	87297602	
OHSU19	87098968	
OHSU19	87301256	
OHSU19	87058486	
OHSU19	87148638	
OHSU19	87207461	
OHSU19	87207411	
OHSU19	87098962	
OHSU19	87203060	
OHSU20	87325284	
OHSU20	87097184	
OHSU20	87055094	
OHSU20	87191661	
OHSU20	87132819	
OHSU20	87219537	
OHSU20	87195451	
OHSU20	87163239	
OHSU20	87287795	
OHSU20	87282053	
OHSU20	87240107	
OHSU20	87324564	
OHSU20	87081109	
OHSU20	87192199	
OHSU20	87134833	
OHSU20	87274380	
OHSU20	87303586	
OHSU20	87267664	
OHSU20	87105296	
OHSU20	87212258	
OHSU20	87288286	
OHSU20	87053646	
OHSU20	87325279	
OHSU20	87124935	
OHSU20	87212749	
OHSU20	87073602	
OHSU20	87106404	
OHSU20	87097270	
OHSU20	87254486	
OHSU20	87053568	
OHSU20	87190109	
OHSU20	87145778	
OHSU20	87157363	
OHSU20	87311947	
OHSU20	87090932	
OHSU20	87191447	
OHSU20	87191455	
OHSU20	87077311	
OHSU20	87106380	
OHSU20	87247939	
OHSU20	87126110	
OHSU20	87112206	
OHSU20	87138150	
OHSU20	87076442	
OHSU20	87109775	
OHSU20	87134722	
OHSU20	87217940	
OHSU20	87169953	
OHSU20	87224970	
OHSU20	87175582	
OHSU21	87114425	
OHSU21	87203109	
OHSU21	87052435	
OHSU21	87318106	
OHSU21	87173508	
OHSU21	87206443	
OHSU21	87175910	
OHSU21	87143232	
OHSU21	87067092	
OHSU21	87241840	
OHSU21	87289199	
OHSU21	87246007	
OHSU21	87125460	
OHSU21	87234623	
OHSU21	87090638	
OHSU21	87274454	
OHSU21	87210369	
OHSU21	87241812	
OHSU21	87057611	
OHSU21	87234608	
OHSU21	87091188	
OHSU21	87292385	
OHSU21	87070096	
OHSU21	87160200	
OHSU21	87070081	
OHSU21	87274491	
OHSU21	87134868	
OHSU21	87232201	
OHSU21	87065637	
OHSU21	87160218	
OHSU21	87292384	
OHSU21	87070079	
OHSU21	87206461	
OHSU21	87234638	
OHSU21	87302549	
OHSU21	87222493	
OHSU21	87313494	
OHSU21	87145774	
OHSU21	87274453	
OHSU21	87206473	
OHSU21	87153289	
OHSU21	87234641	
OHSU21	87230440	
OHSU21	87234644	
OHSU21	87114048	
OHSU21	87145769	
OHSU21	87097195	
OHSU21	87245263	
OHSU21	87234607	
OHSU21	87319945	
OHSU22	87197462	
OHSU22	87243874	
OHSU22	87140214	
OHSU22	87240496	
OHSU22	87161190	
OHSU22	87153024	
OHSU22	87290537	
OHSU22	87320030	
OHSU22	87307405	
OHSU22	87154746	
OHSU22	87212193	
OHSU22	87320044	
OHSU22	87285507	
OHSU22	87202748	
OHSU22	87325519	
OHSU22	87275130	
OHSU22	87074556	
OHSU22	87243876	
OHSU22	87232753	
OHSU22	87324555	
OHSU22	87111708	
OHSU22	87130561	
OHSU22	87320117	
OHSU22	87066001	
OHSU22	87301228	
OHSU22	87068419	
OHSU22	87059953	
OHSU22	87187023	
OHSU22	87256036	
OHSU22	87145629	
OHSU22	87212273	
OHSU22	87195781	
OHSU22	87128564	
OHSU22	87212192	
OHSU22	87140201	
OHSU22	87073961	
OHSU22	87313494	
OHSU22	87243913	
OHSU22	87227454	
OHSU22	87226594	
OHSU22	87202761	
OHSU22	87320025	
OHSU22	87130598	
OHSU22	87168573	
OHSU22	87155672	
OHSU22	87114045	
OHSU22	87100532	
OHSU22	87316228	
OHSU22	87269883	
OHSU22	87168562	
OHSU23	87155941	
OHSU23	87227605	
OHSU23	87163080	
OHSU23	87206572	
OHSU23	87111687	
OHSU23	87116770	
OHSU23	87134848	
OHSU23	87097508	
OHSU23	87147885	
OHSU23	87309491	
OHSU23	87238760	
OHSU23	87309492	
OHSU23	87106499	
OHSU23	87141376	
OHSU23	87176110	
OHSU23	87272980	
OHSU23	87146093	
OHSU23	87272420	
OHSU23	87259266	
OHSU23	87318572	
OHSU23	87215013	
OHSU23	87277049	
OHSU23	87153140	
OHSU23	87066569	
OHSU23	87209584	
OHSU23	87096799	
OHSU23	87211478	
OHSU23	87323774	
OHSU23	87202731	
OHSU23	87209634	
OHSU23	87222478	
OHSU23	87210373	
OHSU23	87318559	
OHSU23	87126151	
OHSU23	87110811	
OHSU23	87297027	
OHSU23	87226312	
OHSU23	87290590	
OHSU23	87225456	
OHSU23	87132431	
OHSU23	87082193	
OHSU23	87240565	
OHSU23	87247938	
OHSU23	87275289	
OHSU23	87113150	
OHSU23	87121451	
OHSU23	87260484	
OHSU23	87290429	
OHSU23	87118919	
OHSU23	87197877	
OHSU24	87214873	
OHSU24	87254547	
OHSU24	87254549	
OHSU24	87248116	
OHSU24	87265172	
OHSU24	87128415	
OHSU24	87104904	
OHSU24	87057513	
OHSU24	87207482	
OHSU24	87300420	
OHSU24	87168510	
OHSU24	87137792	
OHSU24	87243894	
OHSU24	87175255	
OHSU24	87181606	
OHSU24	87104930	
OHSU24	87111836	
OHSU24	87277233	
OHSU24	87077799	
OHSU24	87071375	
OHSU24	87155536	
OHSU24	87171987	
OHSU24	87181049	
OHSU24	87320787	
OHSU24	87246432	
OHSU24	87195294	
OHSU24	87150819	
OHSU24	87113028	
OHSU24	87200425	
OHSU24	87189536	
OHSU24	87203234	
OHSU24	87295959	
OHSU24	87253447	
OHSU24	87325500	
OHSU24	87313970	
OHSU24	87225011	
OHSU24	87073227	
OHSU24	87121932	
OHSU24	87113042	
OHSU24	87189088	
OHSU24	87082207	
OHSU24	87226558	
OHSU24	87323043	
OHSU24	87217938	
OHSU24	87182702	
OHSU24	87297165	
OHSU24	87168936	
OHSU24	87091056	
OHSU24	87146577	
OHSU24	87062038	
OHSU25	87324564	
OHSU25	87153621	
OHSU25	87240095	
OHSU25	87287770	
OHSU25	87310529	
OHSU25	87258802	
OHSU25	87212463	
OHSU25	87153427	
OHSU25	87097176	
OHSU25	87325840	
OHSU25	87315850	
OHSU25	87183988	
OHSU25	87098133	
OHSU25	87296941	
OHSU25	87324483	
OHSU25	87210427	
OHSU25	87287098	
OHSU25	87094226	
OHSU25	87232782	
OHSU25	87213494	
OHSU25	87155668	
OHSU25	87075251	
OHSU25	87191455	
OHSU25	87053007	
OHSU25	87059735	
OHSU25	87272855	
OHSU25	87275129	
OHSU25	87101985	
OHSU25	87113122	
OHSU25	87323156	
OHSU25	87298095	
OHSU25	87155235	
OHSU25	87124913	
OHSU25	87128407	
OHSU25	87099512	
OHSU25	87074730	
OHSU25	87098874	
OHSU25	87178707	
OHSU25	87153459	
OHSU25	87267457	
OHSU25	87182958	
OHSU25	87210472	
OHSU25	87210423	
OHSU25	87211390	
OHSU25	87252369	
OHSU25	87075098	
OHSU25	87073709	
OHSU25	87215054	
OHSU25	87097365	
OHSU25	87089573	
OHSU26	87309619	
OHSU26	87192032	
OHSU26	87267355	
OHSU26	87307807	
OHSU26	87235544	
OHSU26	87186886	
OHSU26	87313815	
OHSU26	87251835	
OHSU26	87267318	
OHSU26	87313706	
OHSU26	87103503	
OHSU26	87098126	
OHSU26	87145064	
OHSU26	87136067	
OHSU26	87306823	
OHSU26	87278450	
OHSU26	87124876	
OHSU26	87124475	
OHSU26	87217124	
OHSU26	87193006	
OHSU26	87098982	
OHSU26	87309384	
